Link,Name,Benefits,Image,Detail
https://www.card-gorilla.com/card/detail/2666,신한카드 Point Plan,"['적립', '적립', '적립', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2666/card_img/32452/2666card.png,"['[일상 생활비 적립 서비스] 국내 건당 결제금액별 0.5~3% 포인트 적립·해외 결제금액 1% 포인트 적립가족행사월(5월,12월) 적립 한도 1만 포인트 추가 제공', '[필수 생활비 적립 서비스] 주말 외식비 포인트 적립', '[필수 생활비 적립 서비스] 정기결제 자동납부 포인트 적립', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2406,하나 CLUB H 아메리칸 익스프레스 리저브 카드,"['항공마일리지', '항공마일리지', '공항라운지', '프리미엄 서비스', '프리미엄 서비스', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2406/card_img/26473/2406card.png,"['국내 이용금액 1천원당 1마일리지 적립', '해외 이용금액 1천원당 2마일리지 적립', '인천공항 라운지 무료 서비스', 'Special Service 메탈 플레이트 기본 제공', '국제 브랜드 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/657,taptap DIGITAL,"['간편결제', '디지털구독', '마트/편의점', '해외', '유의사항']",https://api.card-gorilla.com:8080/storage/card/657/card_img/27715/657card.png,"['온라인 간편결제 5% 결제일할인', '스트리밍 50% 결제일할인', '편의점·헬스&뷰티·생활잡화 10% 결제일할인', '해외 1.5% 결제일할인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/64,신세계이마트 삼성카드7,"['쇼핑', '적립', '영화/문화', '무이자할부']",https://api.card-gorilla.com:8080/storage/card/64/card_img/27713/64card.png,"['신세계백화점·이마트 제휴 혜택', '국내 가맹점, 주유, 삼성전자 등 빅포인트 적립', '영화, 세콤홈즈, 삼성미술관리움 등 할인', '주말 5만원 이상 결제 시 2~3개월 무이자할부']"
https://www.card-gorilla.com/card/detail/130,BeV V카드(포인트형),"['모든가맹점', '프리미엄', '프리미엄', '프리미엄', '유의사항']",https://api.card-gorilla.com:8080/storage/card/130/card_img/20359/130card.png,"['포인트리 적립 서비스', '쿠폰서비스', 'BeV Ⅴ 서비스 (여행/호텔/골프/문화/금융)', '국제브랜드 제공 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2703,JADE Prime,"['바우처', '바우처', '공항라운지', '적립', '주유', '택시', '디지털구독', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2703/card_img/34566/2703_1card.png,"['[PREMIUM VOUCHER] 바우처 4가지 중 1가지를 선택하여 이용 (연 1회)', '[BONUS VOUCHER] 연 누적 이용금액 2,400만원 이상 시 10만 하나머니 적립 제공(연 1회)', '[AIRPORT] 전세계 공항 라운지 무료 이용 (본인/가족/동반자 통합 연 6회, 일 3회)', '[REWARD] 국내 전 가맹점 1.5%~1.0% 하나머니 적립 제공・영역별 3.0% 하나머니 적립', '[REWARD] 주유(LPG) 리터당 150하나머니・EV충전 30% 하나머니 적립 제공', '[REWARD] 택시 이용금액 50% 하나머니 적립 제공', '[REWARD] 디지털 컨텐츠 자동납부 시, 50% 하나머니 적립 제공', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2654,원더카드 (원더 Life),"['할인', '할인', '배달앱', '대중교통', '카페', '편의점', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2654/card_img/32266/2654card.png,"['[자동이체] 영상 스트리밍 40% 할인', '[자동이체] 생활요금 10% 할인', '딜리버리 10% 할인', '대중교통 10% 할인', '커피 10% 할인', '편의점 10% 할인', '꼭 확인하세요']"
https://www.card-gorilla.com/card/detail/1,신한카드 Hi-Point,[],https://api.card-gorilla.com:8080/storage/card/1/card_img/20083/1card.png,[]
https://www.card-gorilla.com/card/detail/146,The Easy카드,"['선택형', '선택형', '선택형', '유의사항']",https://api.card-gorilla.com:8080/storage/card/146/card_img/20372/146card.png,"['[적립형] 국내/외 전 가맹점 0.7% 기본적립,  7대 영역 중 월간 이용횟수가 가장 높은 2개 영역 3% 추가적립', '[할인형] 국내/외 전 가맹점 0.7% 기본할인, 7대 영역 중 월간 이용횟수가 가장 높은 2개 영역 5% 추가할인', '추가 적립/할인 7대 영역 안내', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2633,디지로카 Paris,"['국내외가맹점', '온라인쇼핑', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2633/card_img/31798/2633card.png,"['어디서나 0.7% 결제일 할인', '온라인 쇼핑 최대 5% 결제일 할인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2670,현대카드 MM,"['적립', '적립', '적립', '공항라운지', '공항', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2670/card_img/32841/2670card.png,"['[기본 혜택] 국내외 가맹점 1.5% M포인트 적립전월 이용 금액 50만원 이상 이용 시', '[추가 혜택] 온라인 쇼핑몰・외식・해외 가맹점 10% M포인트 적립(월 2만 M포인트 한도)전월 이용 금액 100만원 이상 이용 시', 'M 긴급적립(선지급 포인트 서비스)', '인천국제공항 라운지 무료 이용', '인천공항 발렛파킹 무료 이용', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2259,the Red Edition5,"['바우처', '프리미엄 서비스', '대한항공', '적립', '프리미엄', '선택형']",https://api.card-gorilla.com:8080/storage/card/2259/card_img/27662/2259card.png,"['최대 20만원 상당의 바우처 제공총 5개 영역에서 최대 20만원까지 선택하여 사용', '전 세계 공항라운지 / 무료 발레파킹 서비스VISA Signature / MasterCard World 서비스', '[마일리지형] 대한항공 : 1천원당 1마일리지 적립', '[M포인트형] 국내외 가맹점 1% 적립월 200만원 이상 이용 시 2배, 월 100만원 이상 이용 시 1.5배 적립', '로열티 보너스: 연간 이용금액 2,000만원 이상 시 로열티 보너스 제공(연 1회, 택 1)', 'the Red Edition5의 특별한 디자인을 소개합니다.내 취향에 맞는 카드 디자인을 선택해서 발급 받으세요.']"
https://www.card-gorilla.com/card/detail/40,신한카드 Deep Dream Platinum+,"['적립', '생활', '생활', '생활', '기타', '기타', '프리미엄', '유의사항']",https://d1c5n4ri2guedi.cloudfront.net/card/40/card_img/20121/40card.png,"['국내/외 가맹점 0.7~1.1% 포인트 적립', '자주 가는 DREAM 영역 2.4~3.3% 포인트 적립', '가장 많이 가는 DREAM 영역 4.0~5.5% 포인트 적립', '주유소 리터당 80원 적립, 택시 2천 원 할인', 'DREAM 영역 안내', '통합 적립한도 안내', '신한금융그룹 우대 서비스,Platinum+ 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2593,zgm.일본여행중 카드,"['수수료우대', '해외', '온라인 여행사', '적립', '공항라운지', '프리미엄 서비스', '유의사항']",https://d1c5n4ri2guedi.cloudfront.net/card/2593/card_img/30936/2593card.png,"['해외결제 시 해외서비스수수료 면제', '일본 오프라인 전매장 10% NH포인트 적립', '익스피디아 이용 시 객실요금 9% 즉시 할인', '해외 및 국내 생활업종 NH포인트 적립', '전세계 공항 라운지 무료 이용(The lounge/더 라운지)', 'JCB PLATINUM PREMIUM SERVICES', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2675,I-Mileage (아시아나),"['아시아나항공', '공항라운지', '공항', '카페', '프리미엄 서비스', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2675/card_img/32668/2675card.png,"['아시아나항공 마일리지 적립', '전 세계 공항 라운지 무료 이용 서비스', '공항 발레파킹 무료 이용 서비스', '스타벅스 할인 서비스', '국제 브랜드 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/718,국민행복 삼성카드 V2,"['국민행복', '쇼핑', '교육/육아', '공과금', '디지털구독', '해외', '기타', '유의사항']",https://api.card-gorilla.com:8080/storage/card/718/card_img/28063/718card.png,"['정부지원 국가바우처 이용 가능', '백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인', '의료·산후조리원·학원·학습지·온라인서점·어린이집·유치원·주유 7% 결제일할인', '아파트 관리비·도시가스요금·전기요금·4대 사회보험·보험·통신·렌탈 자동납부 연결 시 7% 결제일할인', '스트리밍 3,000원 결제일할인', '해외 1.5% 결제일할인', '임신, 출산, 육아 등 국가가 지원하는 바우처를 해당 카드로 이용 가능,신세계백화점 제휴 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2529,트래블로그 신용카드,"['국내외가맹점', '간편결제', '해외이용', '항공권', '면세점', '온라인 여행사', '수수료우대', '선택형', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2529/card_img/29020/2529card.png,"['국내외 전 가맹점 1.0% 하나머니 적립', '간편결제 1.0%~1.3% 하나머니 적립', '해외 가맹점 3% 하나머니 적립 (신용카드 결제 시)', '항공사 3% 하나머니 적립', '면세점 3% 하나머니 적립', '여행 3% 하나머니 적립', '해외 가맹점 이용 수수료·해외 ATM 인출 수수료 면제', '카드 플레이트 선택', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/769,가온올림카드(실속형),"['적립', '적립', '푸드', '교통', '통신', '할인', '영화', '테마파크', '유의사항']",https://api6.card-gorilla.com:8080/storage/card/769/card_img/22243/769card.png,"['[기본적립] 국내 가맹점 0.7% 기본적립', '[추가 적립] 주말/공휴일 국내 가맹점 0.5% 추가적립', '[추가 적립] 음식점, 커피 전문점 업종 0.5% 추가적립', '[추가 적립] 버스/지하철, 택시 0.5% 추가적립', '[추가 적립] 이동통신요금 0.5% 추가적립', '해외이용금액 1.7% 할인 캐시백', '인터파크 영화 예매시 1매당 3,500원 청구할인', '롯데월드/에버랜드/캐리비안베이 현장할인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/466,신한카드 Air One,"['대한항공', '프리미엄 서비스', '유의사항']",https://api.card-gorilla.com:8080/storage/card/466/card_img/21158/466card.png,"['대한항공 마일리지 적립', 'AMEX PLATINUM 서비스 제공', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/179,NH올원 Shopping&11번가카드(R2타입),"['온라인쇼핑', '대형마트', '백화점', '병원', '카페', '베이커리', '주유소', '테마파크', '유의사항']",https://api6.card-gorilla.com:8080/storage/card/179/card_img/20395/179card.png,"['[공통서비스] 온라인쇼핑 5~22% 청구할인', '[R2-type 알찬서비스2] 대형마트/하나로클럽·마트 5% 청구할인', '[R2-type 알찬서비스2] 백화점 5% 청구할인', '[R2-type 알찬서비스2] 병·의원/약국 5% 청구할인', '[R2-type 알찬서비스2] 커피 10% 청구할인', '[R2-type 알찬서비스2] 베이커리 10% 청구할인', '[R2-type 알찬서비스2] 주유 60원/L 청구할인', '[특별서비스] 전국 주요 놀이공원 30~50% 할인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/274,쇼핑앤조이 카드,"['대중교통', '통신', '온라인쇼핑', '카페', '기타', '유의사항']",https://api.card-gorilla.com:8080/storage/card/274/card_img/20496/274card.png,"['대중교통 할인', '이동통신요금 할인', '쇼핑 할인', '스타벅스 할인', '금융우대서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2459,삼성 iD NOMAD 카드,"['프리미엄 서비스', '적립', '디지털구독', '영화', '패스트푸드', '프리미엄 서비스', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2459/card_img/28127/2459card.png,"['GIFT 기프트 서비스', 'REWARD 국내외 가맹점 2%/1%/0.5% 빅포인트 적립', '디지털콘텐츠/멤버십 50% 할인', '영화 5,000원 할인', '쉐이크쉑/써브웨이 30% 할인', '국제브랜드 서비스(해외겸용카드 전용)', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2644,GOAT BC 바로카드,"['적립', '적립', '프리미엄 서비스', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2644/card_img/32094/2644card.png,"['[페이북 머니 매일 적립] 국내 가맹점 최대 1.5%, 국외 가맹점 최대 3% 적립', '[페이북 머니 연간 적립] 연간 카드사용액 3천만원 이상 시 10% 추가적립', '[국제 브랜드 서비스] Mastercard/VISA Platinum 기본 서비스 제공', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2464,zgm.휴가중카드,"['해외', '모든가맹점', '적립', '호텔', '공항라운지', '보험사', '프리미엄 서비스', '선택형', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2464/card_img/28156/2464card.png,"['해외 이용액 2~5% NH포인트 적립', '국내 이용액 0.5% NH포인트 기본적립', '항공권, 면세점 업종 0.5% NH포인트 추가적립', '호텔스닷컴 이용 시 20% 즉시할인(월 이용 한도 4회)', '전 세계 공항 라운지 무료 이용(The lounge / 더 라운지)', '여행자보험 무료 가입', 'MASTERCARD TITANUM / PLATINUM PREMIUM SERVICES', '플레이트 디자인 선택가능', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2647,현대카드ZERO Edition3(포인트형),"['적립', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2647/card_img/32393/2646card.png,"['실적・한도 제한 없이 국내외 가맹점 이용 금액의 1.2% M포인트 적립', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2262,LOCA LIKIT Eat,"['일반음식점', '배달앱', '카페', '디지털구독', '유의사항']",https://api6.card-gorilla.com:8080/storage/card/2262/card_img/20704/2262card.png,"['음식점 60% 결제일 할인', '배달의 민족, 쿠팡이츠, 요기요 60% 결제일 할인', '스타벅스, 투썸플레이스, 할리스커피, 폴바셋 60% 결제일 할인', '쿠팡 로켓와우, 네이버플러스 멤버십 60% 결제일 할인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/458,네이버페이 taptap,"['선택형', '네이버페이', '카페', '네이버페이', '네이버페이', '적립', '유의사항']",https://api.card-gorilla.com:8080/storage/card/458/card_img/28058/458card.png,"['라이프스타일 옵션 패키지', '[일상팩] 네이버페이 온라인 간편결제 시 10% 네이버페이 포인트 적립', '[일상팩] 커피전문점·편의점·배달앱 5% 네이버페이 포인트 적립', '[온라인팩] 네이버페이 온라인 간편결제 시 10% 네이버페이 포인트 적립', '[온라인팩] 네이버페이 온라인 간편결제 시 3,000 네이버페이 포인트 추가적립', '국내외 온오프라인 가맹점 기본 0.5% 네이버페이 포인트 적립', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2346,BC 바로 클리어 플러스,"['점심', '배달앱', '대중교통', '편의점', '온라인쇼핑', '드럭스토어', '통신', '디지털구독', '무이자할부', '프리미엄 서비스', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2346/card_img/32523/2346card.png,"['점심식사 7% 할인', '배달앱 7% 할인', '대중교통 7% 할인', '편의점 10% 할인', '온라인쇼핑 10% 할인', '뷰티 10% 할인', '통신 10% 할인', '스트리밍 10% 할인', '전국 모든 가맹점 2~3개월 상시 무이자할부', 'MasterCard Platinum/ VISA Platinum 기본 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2710,대한항공카드 120,"['대한항공', '적립', '프리미엄', '프리미엄 서비스', '유의사항']",https://d1c5n4ri2guedi.cloudfront.net/card/2710/card_img/35451/2710card_1.png,"['대한항공 마일리지 적립', '연간 보너스 6천 마일리지 적립(연 1회)', '우대 서비스', 'MasterCard Platinum 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/15,신한카드 The CLASSIC+,"['바우처', '항공마일리지', '면세점', '공항라운지', '주유소', '카페', '유의사항']",https://api6.card-gorilla.com:8080/storage/card/15/card_img/20097/15card.png,"['Gift Option', '항공 마일리지 적립 서비스', '제주 JDC 면세점 8% 결제일 할인', '더라운지', 'GS칼텍스 주유 시 리터당 40원 결제일 할인', '스타벅스 3,000원 할인', '꼭 확인해주세요!']"
https://www.card-gorilla.com/card/detail/716,메리어트 본보이™ 더 베스트 신한카드,"['호텔', '적립', '적립', '멤버십포인트', '공항라운지', '유의사항']",https://api6.card-gorilla.com:8080/storage/card/716/card_img/22190/716card.png,"['전세계 메리어트 참여 호텔 무료 숙박권 제공 (연 1회, 1박 제공)', '메리어트 본보이 포인트 특별 적립 (1천원당, 최대 5 포인트)메리어트 본보이 포인트 기본 적립 (1천원당, 1 포인트)', '메리어트 본보이 보너스 포인트 제공', '메리어트 본보이 엘리트 멤버십 제공메리어트 본보이™ 엘리트 숙박 크레딧 제공', 'The Lounge Members 모바일 앱을 통한 전세계 공항 라운지 무료 이용 (연 4회)', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2386,티머니 Pay & GO 신한카드,"['대중교통', '대중교통', '교통', '백화점', '편의점', '통신', '카페', '선택형', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2386/card_img/33356/2386card_3.png,"['K-패스 안내', '[교통서비스 할인(모바일티머니)]대중교통(버스, 지하철) 30% 결제일 할인', '[교통서비스 할인(티머니GO)]고속/시외 버스, 따릉이, 킥보드, 택시 20% 결제일 할인', '[생활서비스 할인]4대 백화점 5% 결제일 할인', '[생활서비스 할인]5대 편의점 5% 결제일 할인', '[생활서비스 할인]이동통신요금 자동이체 5% 결제일 할인', '[생활서비스 할인]커피전문점 5% 결제일 할인', '카드 플레이트 선택 가능', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2678,"카드의정석 Dear, Traveler(디어트래블러)","['바우처', '여행/숙박', '적립', '적립', '적립', '공항라운지', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2678/card_img/32701/2678card.png,"['프리미엄 기프트 제공(①-④ 중 택 1, 연 1회)', '퍼스널 트래블(패키지/플랫폼/교통/해외) 5% 적립', '[기본 적립] 국내 가맹점 1% 적립', '[FLEX 적립] 국내 가맹점 건당 100만원 이상 결제 시 5% 적립', '[보너스 적립] 본인카드로 국내 가맹점 1천만원 이상 이용 시 5만점 적립', '[더라운지 서비스] 국내외 공항라운지 무료 이용 (본인+동반 1인까지 제공)', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2344,현대백화점카드,"['백화점', '백화점', '기타', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2344/card_img/24463/2344card.png,"['현대백화점 5% 할인', '현대백화점 2시간 무료주차', '3개월 무이자 할부', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2618,삼성 iD AUTO 카드,"['주유소', '자동차/하이패스', '국내외가맹점', '생활', '영화', '정비', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2618/card_img/31391/2618card.png,"['주유 리터당 70원·90원 결제일 할인', '주차장·하이패스·대리운전 10% 결제일 할인', '국내외 가맹점 0.5% 결제일 할인', '할인점·온라인쇼핑몰·편의점·배달앱·커피전문점 1.5% 결제일 할인', '영화 5,000원 결제일 할인', '차량 점검 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/1731,로얄블루1000카드 [SKYPASS],"['바우처', '프리미엄 서비스', '항공마일리지', '공항라운지/PP', '골프', '여행/숙박', '쇼핑', '주유', '유의사항']",https://api.card-gorilla.com:8080/storage/card/1731/card_img/22383/1731card.png,"['100만원 상당 선택 제공 기프트 ①~⑤ 택 1 (연 1회)', 'CONCIERGE Service', 'Airport Service', 'Airport Service', 'Golf Service', 'Premium Service - Travel', 'Premium Service - Shopping', 'Premium Service - Life style', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2451,HERITAGE Smart [대한항공 마일리지형],"['바우처', '국내외가맹점', '간편결제', '금융', '프리미엄', '프리미엄', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2451/card_img/27738/2451card.png,"['[HERITAGE 전용혜택] 쿠폰서비스 (연 1회 제공, 3가지 중 택1)', '국내 가맹점 1천원 당 대한항공 1마일리지 적립해외 가맹점 1천원 당 대한항공 2마일리지 적립', ""KB Pay 2천원당 '대한항공 1마일리지' 적립"", '[HERITAGE 전용혜택] 금융서비스', '[HERITAGE 전용혜택] Mastercard World 서비스', '[HERITAGE Smart 서비스] 전용고객센터', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2712,대한항공카드 the First Edition2,"['대한항공', '적립', '프리미엄', '프리미엄 서비스', '유의사항']",https://d1c5n4ri2guedi.cloudfront.net/card/2712/card_img/35465/2712card_1.png,"['대한항공 마일리지 적립', '연간 보너스 3만 마일리지 적립(연 1회)', '우대 서비스', 'MasterCard World 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2680,현대카드Z work Edition2,"['온라인쇼핑', '편의점', '카페', '대중교통', '도서', '유의사항']",https://d1c5n4ri2guedi.cloudfront.net/card/2680/card_img/32828/2680card.png,"['온라인 쇼핑몰 10% 청구 할인', '편의점 10% 청구 할인', '커피전문점 10% 청구 할인', '대중교통 10% 청구 할인', '도서 10% 청구 할인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/763,the Pink,"['모든가맹점', '기타', '바우처', '연회비지원', '프리미엄', '프리미엄 서비스', '유의사항']",https://api.card-gorilla.com:8080/storage/card/763/card_img/27661/763card.png,"['국내외 가맹점 1% 적립월 200만원 이상 이용 시 2배, 월 100만원 이상 이용 시 1.5배 적립', 'M포인트로 상품권 교환, 면세점에서 사용 가능한 the Pink 바우처 교환(10만원권)', 'the Pink 최초 발급 시 웰컴 바우처 10만원권 1매 제공', '7만 M포인트 적립 또는 연회비 7만원 감면(택 1)', '인천국제공항라운지, 발레파킹 무료 서비스 제공', 'VISA Signature 서비스MasterCard World 서비스', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2290,삼성 iD ENERGY 카드,"['주유소', '대중교통', '자동차', '기타', '카페', '자동차', '선택형', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2290/card_img/27723/2290card.png,"['주유 10,000원 결제일할인', '대중교통·택시·전기차 충전요금 10% 결제일할인', '주차장·대리운전 10% 결제일할인', '고속도로 통행료 10% 결제일할인', '스타벅스 드라이브 스루 30% 결제일할인', '엔진오일(오일필터/에어클리너 포함) 교환 시 2만원 현장할인(연 2회)차량 안전점검/타이어 펑크 수리/타이어 위치 교환 무료(연1회)', '미래지향적 라이프스타일-친환경 소재(Recycling-PVC)를 50% 이상 사용한 삼성 iD ENERGY 카드', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2349,모니모카드,"['선택형', '선택형', '생활', '교통', '배달앱', '선택형', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2349/card_img/28096/2349card.png,"['[맞춤혜택] 옵션 서비스 1(Needs & Identity Option)온라인패션·오늘의집 30% 할인 / 스타벅스 50%, 교보문고·스트리밍 30% 할인', '[맞춤혜택] 옵션 서비스 2(My Shopping Otion)온라인쇼핑몰 / 편의점·다이소·올리브영 / 해외 7% 할인', '이동통신요금·아파트 관리비 10% 결제일 할인', '대중교통·택시 10% 결제일 할인', '배달앱 10% 결제일 할인', '내 마음대로 고르는 디자인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/129,청춘대로 톡톡카드,"['카페/디저트', '패스트푸드', '간편결제', '생활', '유의사항']",https://api.card-gorilla.com:8080/storage/card/129/card_img/20358/129card.png,"['[Great 서비스] 스타벅스 50% 청구할인', '[Enjoy 서비스] 버거/패스트푸드 업종 20% 청구할인', '[Check 서비스] 간편결제(Pay) 10% 청구할인', '[Basic 서비스] 대중교통, 택시/이동통신요금 10% 청구할인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/2557,K-패스 카드,"['대중교통', '디지털구독', '통신', '편의점', '카페', '해외이용', '유의사항']",https://api.card-gorilla.com:8080/storage/card/2557/card_img/33458/2557card.png,"['대중교통(버스, 지하철) 15% 결제일 할인', 'OTT/스트리밍 15% 결제일 할인', '이동통신요금 5% 결제일 할인', '편의점 5% 결제일 할인', '카페 5% 결제일 할인', '해외 3% 결제일 할인', '꼭 확인하세요!']"
https://www.card-gorilla.com/card/detail/92,카드의정석 PREMIUM MILEAGE(SKYPASS),"['대한항공', '공항라운지/PP', '바우처', '프리미엄', '주유', '유의사항']",https://api.card-gorilla.com:8080/storage/card/92/card_img/20246/92card.png,"['이용금액 1,000원당 대한항공 1~2 마일리지 적립', '국내외 공항라운지 무료 이용 서비스', '프리미엄 기프트 서비스(연 1회, 택1)', '프리미엄 투어 서비스', '현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인', '꼭 확인하세요!']"
